Date,Sun_Alt,Deviation_From_Ideal,Regulus_Alt,Is_Visible,Visibility_Delta_Sec,Moon_Alt,Moon_Illum_%,Venus_Az,Venus_Alt,Mars_Az,Mars_Alt,Jupiter_Az,Jupiter_Alt,Neptune_Az,Neptune_Alt,Saturn_Az,Saturn_Alt,Mercury_Az,Mercury_Alt,Uranus_Az,Uranus_Alt,Pluto_Az,Pluto_Alt,Sirius_Az,Sirius_Alt,Vega_Az,Vega_Alt,Mars_Delta_Sec
2030-02-19,-23.2871,16.7871,24.2272,True,0.0000,2.9979,97.0895,293.4410,-63.8199,266.8677,-0.2839,72.8358,-61.3150,264.2450,14.5994,254.8498,53.4564,270.1207,-37.3895,234.5148,77.9848,266.0048,-44.1694,157.3915,40.2116,347.0434,-19.6682,42448.2548
2030-02-20,-22.2898,15.7898,24.2269,True,0.0000,-11.2842,92.1541,292.5453,-63.2346,266.7878,0.3558,72.7933,-61.3771,264.2411,14.6306,254.8332,53.5135,269.8279,-35.7822,234.5158,77.9846,265.9990,-44.1401,157.3911,40.2114,347.0430,-19.6681,42429.0713
2030-02-21,-21.2927,14.7927,24.2265,True,0.0000,-25.3570,84.9553,291.6686,-62.6279,266.7078,1.0274,72.7523,-61.4365,264.2372,14.6622,254.8159,53.5721,269.5501,-34.1586,234.5145,77.9852,265.9932,-44.1109,157.3908,40.2113,347.0426,-19.6680,42409.8825
2030-02-22,-20.2995,13.7995,24.2298,True,0.0000,-39.3628,75.8831,290.8167,-62.0039,266.6299,1.7218,72.7169,-61.4896,264.2354,14.6905,254.8012,53.6288,269.2881,-32.5220,234.5228,77.9835,265.9892,-44.0855,157.3953,40.2125,347.0455,-19.6688,42391.1840
2030-02-23,-19.3030,12.8030,24.2294,True,0.0000,-53.2172,65.4608,289.9814,-61.3564,266.5499,2.4383,72.6789,-61.5434,264.2314,14.7227,254.7824,53.6904,269.0369,-30.8652,234.5168,77.9855,265.9833,-44.0567,157.3949,40.2124,347.0451,-19.6687,42371.9660
2030-02-24,-18.3067,11.8067,24.2290,True,0.0000,-66.7560,54.2865,289.1680,-60.6896,266.4697,3.1679,72.6425,-61.5944,264.2273,14.7551,254.7628,53.7536,268.7977,-29.1916,234.5084,77.9883,265.9774,-44.0280,157.3946,40.2122,347.0447,-19.6687,42352.7228
2030-02-25,-17.3108,10.8108,24.2287,True,0.0000,-79.1934,42.9790,288.3771,-60.0039,266.3894,3.9065,72.6078,-61.6425,264.2232,14.7879,254.7425,53.8183,268.5698,-27.5008,234.4977,77.9918,265.9714,-43.9995,157.3942,40.2121,347.0443,-19.6686,42333.4473
2030-02-26,-16.3151,9.8151,24.2283,True,0.0000,-81.5319,32.1342,287.6089,-59.3002,266.3089,4.6514,72.5746,-61.6878,264.2191,14.8210,254.7214,53.8844,268.3523,-25.7928,234.4846,77.9960,265.9654,-43.9712,157.3939,40.2119,347.0439,-19.6685,42314.1321
2030-02-27,-15.3197,8.8197,24.2280,True,0.0000,-70.1485,22.2928,286.8634,-58.5790,266.2282,5.4006,72.5432,-61.7302,264.2149,14.8543,254.6996,53.9520,268.1446,-24.0674,234.4692,78.0010,265.9594,-43.9431,157.3935,40.2118,347.0434,-19.6685,42294.7699
2030-02-28,-14.3247,7.8247,24.2276,True,0.0000,-57.2447,13.9146,286.1407,-57.8410,266.1473,6.1529,72.5135,-61.7697,264.2106,14.8879,254.6770,54.0210,267.9463,-22.3243,234.4514,78.0067,265.9533,-43.9153,157.3931,40.2117,347.0430,-19.6684,42275.3534
2030-03-01,-13.3300,6.8300,24.2273,True,0.0000,-44.2110,7.3574,285.4404,-57.0868,266.0661,6.9074,72.4855,-61.8063,264.2063,14.9217,254.6537,54.0915,267.7567,-20.5633,234.4313,78.0132,265.9472,-43.8876,157.3928,40.2115,347.0426,-19.6684,42255.8755
2030-03-02,-12.3357,5.8357,24.2269,True,0.0000,-31.2427,2.8609,284.7624,-56.3171,265.9847,7.6634,72.4593,-61.8400,264.2019,14.9558,254.6296,54.1634,267.5755,-18.7844,234.4087,78.0204,265.9410,-43.8601,157.3924,40.2114,347.0422,-19.6683,42236.3296
2030-03-03,-11.3419,4.8419,24.2266,True,0.0000,-18.4057,0.5381,284.1062,-55.5325,265.9030,8.4204,72.4348,-61.8707,264.1975,14.9901,254.6047,54.2366,267.4022,-16.9874,234.3837,78.0283,265.9348,-43.8329,157.3920,40.2113,347.0417,-19.6683,42216.7089
2030-03-04,-10.3521,3.8521,24.2299,True,0.0000,-5.7383,0.3794,283.4746,-54.7371,265.8230,9.1746,72.4163,-61.8950,264.1952,15.0211,254.5825,54.3077,267.2384,-15.1759,234.3684,78.0340,265.9305,-43.8096,157.3966,40.2126,347.0446,-19.6690,42197.5181
2030-03-05,-9.3591,2.8591,24.2295,True,0.0000,6.8700,2.2685,282.8604,-53.9244,265.7405,9.9327,72.3954,-61.9198,264.1907,15.0558,254.5561,54.3837,267.0800,-13.3426,234.3386,78.0433,265.9242,-43.7828,157.3962,40.2124,347.0442,-19.6689,42177.7299
2030-03-06,-8.3666,1.8666,24.2292,True,0.0000,19.0862,6.0102,282.2664,-53.0985,265.6577,10.6911,72.3764,-61.9416,264.1861,15.0908,254.5289,54.4610,266.9285,-11.4914,234.3064,78.0534,265.9179,-43.7563,157.3959,40.2123,347.0438,-19.6689,42157.8479
2030-03-07,-7.3746,0.8746,24.2289,True,0.0000,31.1739,11.3605,281.6921,-52.2598,265.5744,11.4495,72.3593,-61.9605,264.1815,15.1260,254.5009,54.5396,266.7838,-9.6223,234.2718,78.0643,265.9117,-43.7301,157.3955,40.2122,347.0433,-19.6688,42137.8656
2030-03-08,-6.3832,0.1168,24.2285,True,0.0000,43.1006,18.0543,281.1367,-51.4090,265.4907,12.2078,72.3440,-61.9763,264.1769,15.1614,254.4722,54.6195,266.6458,-7.7359,234.2347,78.0758,265.9054,-43.7041,157.3951,40.2120,347.0429,-19.6687,42117.7760
2030-03-09,-5.3923,1.1077,24.2282,True,0.0000,54.8691,25.8259,280.5996,-50.5464,265.4066,12.9660,72.3306,-61.9892,264.1722,15.1970,254.4428,54.7007,266.5143,-5.8326,234.1953,78.0880,265.8990,-43.6784,157.3948,40.2119,347.0425,-19.6686,42097.5722
2030-03-10,-4.4019,2.0981,24.2279,True,0.0000,66.4271,34.4180,280.0803,-49.6725,265.3219,13.7239,72.3192,-61.9992,264.1675,15.2328,254.4125,54.7831,266.3892,-3.9131,234.1534,78.1010,265.8927,-43.6529,157.3944,40.2118,347.0421,-19.6685,42077.2470
2030-03-11,-3.4122,3.0878,24.2276,True,0.0000,77.3246,43.5812,279.5779,-48.7878,265.2366,14.4814,72.3096,-62.0061,264.1628,15.2687,254.3816,54.8668,266.2704,-1.9785,234.1092,78.1147,265.8863,-43.6278,157.3941,40.2116,347.0416,-19.6684,42056.7929
2030-09-21,-3.6222,2.8778,24.2285,True,0.0000,69.3823,37.7108,86.5624,4.3786,90.1564,31.5169,75.0302,-58.6173,263.7358,17.5090,238.9307,72.1633,87.4360,12.5690,191.9724,83.2079,265.3343,-44.9755,157.3854,40.2156,347.0360,-19.6560,37.5467
2030-09-22,-4.5874,1.9126,24.2317,True,0.0000,57.7266,28.5920,86.4182,3.1954,90.0619,30.9027,74.9605,-58.7765,263.7412,17.4793,238.9328,72.1580,87.1535,11.0371,191.9536,83.2089,265.3384,-44.9920,157.3898,40.2168,347.0392,-19.6567,14.8665
2030-09-23,-5.5569,0.9431,24.2313,True,0.0000,45.4970,20.0960,86.2727,2.0326,89.9665,30.2855,74.8857,-58.9409,263.7443,17.4530,238.9301,72.1543,86.8826,9.4474,191.9101,83.2104,265.3407,-45.0044,157.3892,40.2167,347.0389,-19.6567,-8.0350
2030-09-24,-6.5269,0.0269,24.2309,True,0.0000,32.8555,12.5973,86.1276,0.9126,89.8722,29.6689,74.8093,-59.1067,263.7475,17.4265,238.9303,72.1490,86.6250,7.8143,191.8737,83.2117,265.3429,-45.0166,157.3886,40.2165,347.0387,-19.6566,-30.6665
2030-09-25,-7.4974,0.9974,24.2305,True,0.0000,19.8463,6.5128,85.9830,-0.1375,89.7790,29.0528,74.7313,-59.2739,263.7508,17.4000,238.9334,72.1421,86.3801,6.1495,191.8444,83.2128,265.3453,-45.0283,157.3879,40.2163,347.0385,-19.6565,-53.0382
2030-09-26,-8.4685,1.9685,24.2300,True,0.0000,6.5529,2.2739,85.8387,-1.9617,89.6868,28.4373,74.6517,-59.4426,263.7540,17.3733,238.9394,72.1336,86.1471,4.4670,191.8223,83.2137,265.3476,-45.0397,157.3873,40.2162,347.0383,-19.6565,-75.1598
2030-09-27,-9.4402,2.9402,24.2296,True,0.0000,-7.2531,0.2759,85.6945,-3.1961,89.5957,27.8224,74.5705,-59.6128,263.7573,17.3465,238.9484,72.1235,85.9252,2.7881,191.8073,83.2144,265.3499,-45.0506,157.3867,40.2160,347.0380,-19.6564,-97.0402
2030-09-28,-10.4124,3.9124,24.2292,True,0.0000,-21.1556,0.8096,85.5504,-4.4308,89.5055,27.2081,74.4877,-59.7843,263.7606,17.3197,238.9603,72.1119,85.7137,1.1536,191.7995,83.2148,265.3523,-45.0612,157.3861,40.2158,347.0378,-19.6564,-118.6881
2030-09-29,-11.3850,4.8850,24.2288,True,0.0000,-35.1810,3.9927,85.4061,-5.6659,89.4162,26.5945,74.4032,-59.9572,263.7640,17.2927,238.9751,72.0987,85.5116,-1.0038,191.7987,83.2150,265.3547,-45.0714,157.3855,40.2156,347.0376,-19.6563,-140.1120
2030-09-30,-12.3582,5.8582,24.2284,True,0.0000,-49.1964,9.7256,85.2616,-6.9013,89.3278,25.9814,74.3170,-60.1314,263.7673,17.2657,238.9928,72.0839,85.3181,-2.7934,191.8051,83.2150,265.3571,-45.0812,157.3849,40.2154,347.0373,-19.6562,-161.3203
2030-10-01,-13.3317,6.8317,24.2280,True,0.0000,-62.9903,17.6888,85.1167,-8.1370,89.2403,25.3690,74.2290,-60.3069,263.7707,17.2387,239.0134,72.0676,85.1324,-4.5880,191.8187,83.2148,265.3595,-45.0906,157.3844,40.2153,347.0371,-19.6561,-182.3216
2030-10-02,-14.3022,7.8022,24.2311,True,0.0000,-75.8799,27.3850,84.9734,-9.3693,89.1557,24.7609,74.1432,-60.4802,263.7764,17.2081,239.0447,72.0467,84.9559,-6.3807,191.8711,83.2137,265.3637,-45.1032,157.3887,40.2165,347.0403,-19.6569,-202.6296
2030-10-03,-15.2766,8.7766,24.2307,True,0.0000,-81.8221,38.2070,84.8273,-10.6055,89.0698,24.1498,74.0519,-60.6583,263.7798,17.1810,239.0710,72.0273,84.7834,-8.1756,191.8988,83.2131,265.3661,-45.1118,157.3881,40.2163,347.0400,-19.6568,-223.2429
2030-10-04,-16.2514,9.7514,24.2303,True,0.0000,-72.1037,49.5114,84.6804,-11.8420,88.9847,23.5394,73.9587,-60.8376,263.7833,17.1538,239.1000,72.0064,84.6165,-9.9670,191.9336,83.2122,265.3685,-45.1199,157.3875,40.2161,347.0398,-19.6568,-243.6742
2030-10-05,-17.2267,10.7267,24.2299,True,0.0000,-59.2445,60.6768,84.5325,-13.0786,88.9003,22.9296,73.8637,-61.0180,263.7867,17.1267,239.1319,71.9839,84.4544,-11.7528,191.9754,83.2112,265.3709,-45.1277,157.3869,40.2159,347.0396,-19.6567,-263.9312
2030-10-06,-18.2023,11.7023,24.2294,True,0.0000,-46.0661,71.1422,84.3836,-14.3154,88.8166,22.3206,73.7669,-61.1996,263.7902,17.0996,239.1665,71.9600,84.2964,-13.5315,192.0242,83.2099,265.3733,-45.1350,157.3863,40.2157,347.0394,-19.6567,-284.0213
2030-10-07,-19.1783,12.6783,24.2290,True,0.0000,-32.9011,80.4302,84.2333,-15.5524,88.7335,21.7122,73.6682,-61.3824,263.7937,17.0725,239.2038,71.9345,84.1419,-15.3018,192.0800,83.2085,265.3756,-45.1419,157.3857,40.2156,347.0391,-19.6566,-303.9512
2030-10-08,-20.1548,13.6548,24.2286,True,0.0000,-19.8301,88.1584,84.0815,-16.7896,88.6511,21.1045,73.5676,-61.5662,263.7972,17.0454,239.2437,71.9076,83.9903,-17.0628,192.1427,83.2068,265.3780,-45.1484,157.3851,40.2154,347.0389,-19.6566,-323.7274
2030-10-09,-21.1316,14.6316,24.2281,True,0.0000,-6.8858,94.0485,83.9282,-18.0270,88.5693,20.4975,73.4651,-61.7512,263.8008,17.0183,239.2862,71.8792,83.8410,-18.8136,192.2122,83.2048,265.3804,-45.1544,157.3845,40.2152,347.0387,-19.6566,-343.3561
2030-10-10,-22.1089,15.6089,24.2277,True,0.0000,6.0474,97.9294,83.7730,-19.2645,88.4882,19.8911,73.3605,-61.9372,263.8043,16.9913,239.3313,71.8493,83.6935,-20.5539,192.2886,83.2027,265.3828,-45.1601,157.3839,40.2150,347.0384,-19.6565,-362.8436
2030-10-11,-23.0866,16.5866,24.2273,True,0.0000,18.5846,99.7363,83.6159,-20.5022,88.4075,19.2854,73.2539,-62.1242,263.8078,16.9644,239.3789,71.8180,83.5471,-22.2831,192.3718,83.2003,265.3851,-45.1653,157.3833,40.2148,347.0382,-19.6565,-382.1960
2030-10-12,-24.0612,17.5612,24.2305,True,0.0000,30.9978,99.5025,83.4587,-21.7364,88.3295,18.6841,73.1494,-62.3087,263.8136,16.9339,239.4367,71.7820,83.4037,-23.9974,192.4933,83.1969,265.3893,-45.1736,157.3876,40.2160,347.0413,-19.6572,-400.9272
2030-10-13,-25.0398,18.5398,24.2300,True,0.0000,43.2110,97.3428,83.2970,-22.9744,88.2499,18.0798,73.0387,-62.4978,263.8171,16.9071,239.4893,71.7478,83.2583,-25.7039,192.5899,83.1940,265.3917,-45.1779,157.3871,40.2158,347.0411,-19.6572,-420.0278
2030-10-14,-26.0188,19.5188,24.2296,True,0.0000,55.1692,93.4321,83.1326,-24.2125,88.1708,17.4763,72.9258,-62.6878,263.8207,16.8804,239.5442,71.7122,83.1124,-27.3989,192.6930,83.1910,265.3940,-45.1818,157.3865,40.2156,347.0409,-19.6571,-439.0117
2030-10-15,-26.9983,20.4983,24.2292,True,0.0000,66.7345,87.9822,82.9653,-25.4507,88.0921,16.8734,72.8108,-62.8787,263.8242,16.8537,239.6015,71.6751,82.9656,-29.0824,192.8027,83.1876,265.3963,-45.1852,157.3859,40.2154,347.0406,-19.6571,-457.8848
2030-10-16,-27.9783,21.4783,24.2287,True,0.0000,77.2230,81.2225,82.7949,-26.6890,88.0139,16.2713,72.6936,-63.0706,263.8278,16.8272,239.6612,71.6367,82.8173,-30.7546,192.9190,83.1841,265.3987,-45.1882,157.3853,40.2152,347.0404,-19.6570,-476.6531
2030-10-17,-28.9587,22.4587,24.2283,True,0.0000,81.4961,73.3859,82.6211,-27.9273,87.9362,15.6700,72.5741,-63.2633,263.8313,16.8008,239.7231,71.5968,82.6671,-32.4155,193.0417,83.1803,265.4010,-45.1908,157.3847,40.2150,347.0402,-19.6570,-495.3223
2030-10-18,-29.9396,23.4396,24.2278,True,0.0000,73.6670,64.7055,82.4436,-29.1658,87.8588,15.0695,72.4522,-63.4569,263.8349,16.7745,239.7872,71.5557,82.5141,-34.0654,193.1708,83.1762,265.4033,-45.1928,157.3841,40.2148,347.0400,-19.6569,-513.8979
2030-10-19,-30.9209,24.4209,24.2274,True,0.0000,62.5910,55.4179,82.2620,-30.4043,87.7817,14.4698,72.3280,-63.6514,263.8385,16.7484,239.8535,71.5131,82.3580,-35.7044,193.3063,83.1720,265.4055,-45.1945,157.3836,40.2146,347.0397,-19.6569,-532.3853
2030-10-20,-31.9027,25.4027,24.2269,True,0.0000,50.7874,45.7769,82.0762,-31.6428,87.7050,13.8709,72.2014,-63.8467,263.8420,16.7224,239.9219,71.4692,82.1980,-37.3327,193.4480,83.1674,265.4077,-45.1957,157.3830,40.2144,347.0395,-19.6569,-550.7896
2030-10-21,-32.8849,26.3849,24.2265,True,0.0000,38.5697,36.0712,81.8857,-32.8813,87.6287,13.2729,72.0724,-64.0428,263.8456,16.6966,239.9924,71.4240,82.0334,-38.9505,193.5959,83.1626,265.4100,-45.1964,157.3824,40.2142,347.0393,-19.6569,-569.1157
2030-10-22,-33.8674,27.3674,24.2260,True,0.0000,25.9753,26.6457,81.6900,-34.1198,87.5526,12.6758,71.9407,-64.2397,263.8491,16.6709,240.0648,71.3775,81.8634,-40.5582,193.7500,83.1576,265.4121,-45.1967,157.3818,40.2141,347.0390,-19.6568,-587.3681
2030-10-23,-34.8468,28.3468,24.2292,True,0.0000,13.0112,17.9176,81.4914,-35.3546,87.4789,12.0833,71.8110,-64.4338,263.8548,16.6418,240.1466,71.3266,81.6899,-42.1523,193.9414,83.1514,265.4161,-45.2001,157.3861,40.2153,347.0421,-19.6576,-605.0584
2030-10-24,-35.8302,29.3302,24.2288,True,0.0000,0.0818,10.3777,81.2844,-36.5929,87.4034,11.4882,71.6742,-64.6322,263.8583,16.6165,240.2228,71.2776,81.5067,-43.7402,194.1073,83.1457,265.4182,-45.1994,157.3855,40.2151,347.0419,-19.6576,-623.1757
2030-10-25,-36.8139,30.3139,24.2283,True,0.0000,-14.2463,4.5647,81.0709,-37.8311,87.3282,10.8941,71.5347,-64.8312,263.8618,16.5914,240.3008,71.2273,81.3155,-45.3186,194.2791,83.1398,265.4203,-45.1983,157.3849,40.2148,347.0416,-19.6576,-641.2311
2030-10-26,-37.7978,31.2978,24.2279,True,0.0000,-28.3452,1.0043,80.8504,-39.0691,87.2532,10.3013,71.3924,-65.0309,263.8653,16.5665,240.3805,71.1758,81.1150,-46.8876,194.4566,83.1336,265.4224,-45.1968,157.3844,40.2146,347.0414,-19.6575,-659.2279
2030-10-27,-38.7821,32.2821,24.2274,True,0.0000,-42.6400,0.1153,80.6224,-40.3069,87.1785,9.7096,71.2473,-65.2312,263.8688,16.5419,240.4619,71.1231,80.9041,-48.4474,194.6396,83.1272,265.4245,-45.1947,157.3838,40.2144,347.0412,-19.6575,-677.1696
2030-10-28,-39.7666,33.2666,24.2270,True,0.0000,-56.9330,2.1091,80.3862,-41.5444,87.1039,9.1193,71.0993,-65.4322,263.8723,16.5174,240.5448,71.0692,80.6813,-49.9983,194.8282,83.1204,265.4266,-45.1922,157.3832,40.2142,347.0409,-19.6574,-695.0596
2030-10-29,-40.7512,34.2512,24.2265,True,0.0000,-70.7767,6.9217,80.1411,-42.7815,87.0296,8.5304,70.9484,-65.6337,263.8757,16.4933,240.6293,71.0142,80.4450,-51.5403,195.0221,83.1134,265.4286,-45.1893,157.3827,40.2140,347.0407,-19.6574,-712.9018
2030-10-30,-41.7360,35.2360,24.2261,True,0.0000,-81.4468,14.2108,79.8864,-44.0183,86.9554,7.9430,70.7946,-65.8358,263.8791,16.4694,240.7152,70.9582,80.1933,-53.0734,195.2212,83.1060,265.4306,-45.1858,157.3821,40.2138,347.0405,-19.6574,-730.7004
2030-10-31,-42.7208,36.2208,24.2256,True,0.0000,-76.1132,23.4209,79.6211,-45.2547,86.8814,7.3573,70.6376,-66.0384,263.8826,16.4457,240.8026,70.9010,79.9240,-54.5979,195.4255,83.0984,265.4325,-45.1819,157.3815,40.2135,347.0402,-19.6574,-748.4596
2030-11-01,-43.7058,37.2058,24.2251,True,0.0000,-63.3890,33.8874,79.3444,-46.4905,86.8076,6.7735,70.4776,-66.2415,263.8859,16.4223,240.8912,70.8428,79.6346,-56.1137,195.6348,83.0905,265.4344,-45.1775,157.3810,40.2133,347.0400,-19.6573,-766.1835
2030-11-02,-44.6871,38.1871,24.2283,True,0.0000,-50.0693,44.9365,79.0579,-47.7222,86.7359,6.1954,70.3193,-66.4417,263.8915,16.3957,240.9882,70.7804,79.3254,-57.6172,195.8798,83.0813,265.4380,-45.1763,157.3853,40.2145,347.0431,-19.6581,-783.3806
2030-11-03,-45.6720,39.1720,24.2278,True,0.0000,-36.8179,55.9546,78.7549,-48.9567,86.6623,5.6161,70.1528,-66.6457,263.8948,16.3729,241.0792,70.7202,78.9867,-59.1154,196.0986,83.0728,265.4398,-45.1710,157.3848,40.2143,347.0428,-19.6581,-801.0453
2030-11-04,-46.6568,40.1568,24.2274,True,0.0000,-23.7521,66.4212,78.4369,-50.1906,86.5888,5.0396,69.9830,-66.8501,263.8981,16.3504,241.1713,70.6591,78.6173,-60.6047,196.3220,83.0639,265.4416,-45.1653,157.3842,40.2141,347.0426,-19.6581,-818.6858
2030-11-05,-47.6415,41.1415,24.2269,True,0.0000,-10.8858,75.9149,78.1024,-51.4236,86.5154,4.4664,69.8098,-67.0548,263.9014,16.3282,241.2644,70.5970,78.2123,-62.0848,196.5498,83.0548,265.4433,-45.1591,157.3836,40.2139,347.0423,-19.6581,-836.3056
2030-11-06,-48.6261,42.1261,24.2265,True,0.0000,2.0826,84.1054,77.7495,-52.6557,86.4421,3.8970,69.6331,-67.2599,263.9046,16.3063,241.3584,70.5340,77.7657,-63.5555,196.7819,83.0453,265.4450,-45.1524,157.3830,40.2137,347.0421,-19.6581,-853.9079
2030-11-07,-49.6105,43.1105,24.2260,True,0.0000,14.3617,90.7445,77.3766,-53.8869,86.3688,3.3324,69.4527,-67.4654,263.9078,16.2848,241.4532,70.4701,77.2704,-65.0162,197.0181,83.0355,265.4466,-45.1453,157.3825,40.2135,347.0418,-19.6581,-871.4962
2030-11-08,-50.5947,44.0947,24.2256,True,0.0000,26.6781,95.6578,76.9813,-55.1169,86.2955,2.7737,69.2687,-67.6711,263.9110,16.2636,241.5488,70.4055,76.7173,-66.4665,197.2583,83.0253,265.4482,-45.1377,157.3819,40.2133,347.0416,-19.6581,-889.0740
2030-11-09,-51.5786,45.0786,24.2251,True,0.0000,38.8489,98.7409,76.5612,-56.3456,86.2223,2.2224,69.0809,-67.8771,263.9141,16.2427,241.6452,70.3400,76.0954,-67.9057,197.5024,83.0149,265.4497,-45.1297,157.3814,40.2131,347.0413,-19.6580,-906.6447
2030-11-10,-52.5622,46.0622,24.2246,True,0.0000,50.8350,99.9551,76.1135,-57.5729,86.1491,1.6806,68.8892,-68.0833,263.9172,16.2223,241.7423,70.2738,75.3909,-69.3328,197.7501,83.0041,265.4512,-45.1212,157.3808,40.2128,347.0410,-19.6580,-924.2122
2030-11-11,-53.5455,47.0455,24.2242,True,0.0000,62.5414,99.3232,75.6348,-58.7987,86.0759,1.1509,68.6935,-68.2898,263.9203,16.2021,241.8399,70.2068,74.5861,-70.7468,198.0014,82.9930,265.4527,-45.1123,157.3803,40.2126,347.0408,-19.6580,-941.7801
2030-11-12,-54.5248,48.0248,24.2273,True,0.0000,73.5844,96.9212,75.1250,-60.0191,86.0048,0.6396,68.4992,-68.4931,263.9255,16.1788,241.9449,70.1360,73.6637,-72.1426,198.2862,82.9804,265.4559,-45.1065,157.3846,40.2138,347.0439,-19.6588,-958.8518
2030-11-13,-55.5071,49.0071,24.2269,True,0.0000,81.3924,92.8683,74.5726,-61.2410,85.9315,0.1432,68.2954,-68.6999,263.9285,16.1594,242.0436,70.0677,72.5843,-73.5255,198.5441,82.9687,265.4573,-45.0967,157.3841,40.2136,347.0436,-19.6588,-976.4315
2030-11-13,-56.4889,49.9889,24.2264,True,0.0000,77.1855,87.3151,73.9757,-62.4606,85.8582,-0.3335,68.0872,-68.9069,263.9315,16.1404,242.1427,69.9987,71.3139,-74.8895,198.8052,82.9566,265.4586,-45.0864,157.3836,40.2133,347.0434,-19.6588,-994.0230
2030-11-14,-57.4700,50.9700,24.2259,True,0.0000,66.7750,80.4342,73.3283,-63.6776,85.7849,-1.5500,67.8747,-69.1139,263.9344,16.1218,242.2421,69.9292,69.8004,-76.2316,199.0692,82.9441,265.4598,-45.0756,157.3830,40.2131,347.0431,-19.6588,-1011.6302
2030-11-15,-58.4503,51.9503,24.2255,True,0.0000,55.3027,72.4149,72.6231,-64.8915,85.7114,-2.1295,67.6577,-69.3211,263.9373,16.1036,242.3418,69.8591,67.9726,-77.5478,199.3361,82.9314,265.4610,-45.0645,157.3825,40.2129,347.0429,-19.6588,-1029.2565
2030-11-16,-59.4296,52.9296,24.2250,True,0.0000,43.4397,63.4648,71.8515,-66.1018,85.6379,-2.7081,67.4360,-69.5283,263.9401,16.0858,242.4418,69.7886,65.7314,-78.8327,199.6056,82.9183,265.4621,-45.0528,157.3819,40.2127,347.0426,-19.6588,-1046.9054
2030-11-17,-60.4080,53.9080,24.2245,True,0.0000,31.2796,53.8199,71.0029,-67.3081,85.5642,-3.2858,67.2095,-69.7355,263.9429,16.0685,242.5419,69.7175,62.9369,-80.0788,199.8777,82.9049,265.4632,-45.0408,157.3814,40.2125,347.0423,-19.6588,-1064.5804
2030-11-18,-61.3851,54.8851,24.2241,True,0.0000,18.8126,43.7610,70.0647,-68.5094,85.4905,-3.8625,66.9781,-69.9427,263.9456,16.0515,242.6422,69.6460,59.3883,-81.2754,200.1521,82.8911,265.4642,-45.0283,157.3808,40.2123,347.0421,-19.6588,-1082.2844
2030-11-19,-62.3607,55.8607,24.2236,True,0.0000,6.0562,33.6375,69.0214,-69.7051,85.4166,-4.4382,66.7417,-70.1499,263.9483,16.0350,242.7424,69.5741,54.7963,-82.4072,200.4288,82.8770,265.4652,-45.0154,157.3803,40.2121,347.0418,-19.6588,-1100.0204
2030-11-20,-63.3348,56.8348,24.2231,True,0.0000,-7.3239,23.8887,67.8537,-70.8939,85.3425,-5.0128,66.5000,-70.3570,263.9509,16.0189,242.8427,69.5018,48.7515,-83.4510,200.7074,82.8626,265.4661,-45.0020,157.3797,40.2119,347.0415,-19.6588,-1117.7908
2030-11-21,-64.3035,57.8035,24.2263,True,0.0000,-20.9708,15.0529,66.5445,-72.0712,85.2705,-5.5828,66.2593,-70.5607,263.9557,15.9997,242.9493,69.4260,40.7445,-84.3693,201.0169,82.8466,265.4687,-44.9918,157.3841,40.2130,347.0446,-19.6596,-1135.0904
2030-11-22,-65.2734,58.7734,24.2258,True,0.0000,-34.9957,7.7474,65.0512,-73.2419,85.1961,-6.1553,66.0069,-70.7676,263.9583,15.9845,243.0492,69.3531,30.1609,-85.1164,201.2989,82.8315,265.4695,-44.9776,157.3836,40.2128,347.0443,-19.6595,-1152.9358
2030-11-23,-66.2409,59.7409,24.2254,True,0.0000,-49.2898,2.6031,63.3418,-74.4003,85.1216,-6.7268,65.7490,-70.9743,263.9607,15.9698,243.1490,69.2800,16.8401,-85.6240,201.5825,82.8160,265.4703,-44.9630,157.3831,40.2126,347.0440,-19.6595,-1170.8221
2030-11-24,-67.2053,60.7053,24.2249,True,0.0000,-63.5986,0.1555,61.3675,-75.5435,85.0469,-7.2971,65.4853,-71.1808,263.9632,15.9556,243.2485,69.2067,1.6807,-85.8332,201.8674,82.8003,265.4709,-44.9479,157.3826,40.2123,347.0438,-19.6595,-1188.7516
2030-11-25,-68.1664,61.6664,24.2244,True,0.0000,-76.9532,0.7177,59.0652,-76.6676,84.9720,-7.8662,65.2157,-71.3871,263.9656,15.9418,243.3477,69.1333,346.7603,-85.7329,202.1535,82.7842,265.4716,-44.9324,157.3820,40.2121,347.0435,-19.6595,-1206.7266
2030-11-26,-69.1235,62.6235,24.2239,True,0.0000,-80.7202,4.2894,56.3524,-77.7672,84.8969,-8.4342,64.9400,-71.5931,263.9679,15.9286,243.4466,69.0598,334.0310,-85.3771,202.4406,82.7679,265.4721,-44.9165,157.3815,40.2119,347.0432,-19.6595,-1224.7503
2030-11-27,-70.0759,63.5759,24.2235,True,0.0000,-69.1144,10.5476,53.1213,-78.8351,84.8216,-9.0010,64.6581,-71.7988,263.9702,15.9158,243.5450,68.9862,324.1898,-84.8531,202.7285,82.7512,265.4726,-44.9002,157.3810,40.2117,347.0429,-19.6595,-1242.8257
